Id,SurveyId,HAEntityId,ComputerType,VendorId,VendorName,InUse,NofComputers,Planned,HowManyPlanned,OperatingSystem
215010,57162,890977,Thin Clients,-1,Not Reported,True,30.0,False,,Not Reported
215011,57163,890990,Desktops,-1,Not Reported,True,,False,,Not Reported
215012,57163,890990,Laptops,-1,Not Reported,True,,False,,Not Reported
215070,57175,891119,Thin Clients,-1,Not Reported,True,,False,,Not Reported
215082,57175,891125,Desktops,-1,Not Reported,False,,True,,Not Reported
220460,57175,912449,Laptops,-1,Not Reported,True,,False,,WINDOWS XP
220461,57175,912449,Desktops,-1,Not Reported,True,,False,,WINDOWS XP
220468,57175,912453,Desktops,-1,Not Reported,True,,False,,WINDOWS XP
220469,57175,912453,Laptops,-1,Not Reported,True,,False,,WINDOWS XP
220474,57175,912456,Desktops,-1,Not Reported,True,,False,,WINDOWS XP
220475,57175,912456,Laptops,-1,Not Reported,True,,False,,WINDOWS XP
215287,57179,891679,Laptops,-1,Not Reported,True,,False,,Not Reported
215312,57179,891686,Thin Clients,-1,Not Reported,True,20.0,False,,Not Reported
215350,57179,891698,PC Blades,-1,Not Reported,True,,False,,Not Reported
215358,57179,891699,PC Blades,-1,Not Reported,True,,False,,Not Reported
215366,57179,891700,PC Blades,-1,Not Reported,False,,True,,Not Reported
215376,57179,891701,PC Blades,-1,Not Reported,True,,False,,Not Reported
215415,57179,891710,Desktops,-1,Not Reported,True,37.0,False,,Not Reported
214043,57180,887512,Laptops,-1,Not Reported,True,,False,,WINDOWS XP
214059,57180,887518,Laptops,-1,Not Reported,True,,False,,WINDOWS XP
214141,57180,887573,Laptops,-1,Not Reported,True,5.0,False,,WINDOWS XP
215514,57184,892304,Laptops,-1,Not Reported,True,5.0,False,,WINDOWS XP
215517,57184,892305,Thin Clients,-1,Not Reported,True,5.0,False,,Not Reported
215519,57184,892306,Laptops,-1,Not Reported,True,6.0,False,,WINDOWS XP
215525,57184,892308,Laptops,-1,Not Reported,True,10.0,False,,WINDOWS XP
215526,57184,892308,Thin Clients,-1,Not Reported,True,8.0,False,,Not Reported
215521,57184,892306,Desktops,-1,Not Reported,True,5.0,False,,WINDOWS XP
215532,57184,892311,Thin Clients,-1,Not Reported,True,5.0,False,,Not Reported
215540,57184,892315,Desktops,-1,Not Reported,True,40.0,False,,WINDOWS 2000
215637,57190,892695,Desktops,-1,Not Reported,True,,False,,WINDOWS XP
215648,57192,892730,Desktops,-1,Not Reported,True,,False,,Not Reported
215649,57192,892731,Desktops,-1,Not Reported,True,,False,,Not Reported
215650,57192,892732,Desktops,-1,Not Reported,True,,False,,Not Reported
215651,57192,892733,Desktops,-1,Not Reported,True,,False,,Not Reported
215652,57192,892736,Laptops,-1,Not Reported,True,180.0,False,,Not Reported
215668,57192,892745,Desktops,-1,Not Reported,True,,False,,Not Reported
215677,57192,892747,PC Blades,-1,Not Reported,True,120.0,False,,Not Reported
220561,57192,913009,Desktops,-1,Not Reported,True,,False,,Not Reported
215511,57192,892303,Laptops,-1,Not Reported,True,6.0,False,,WINDOWS 2000
215523,57192,892307,Laptops,-1,Not Reported,True,,False,,WINDOWS XP
215742,57197,893622,Desktops,-1,Not Reported,False,,True,,Not Reported
215743,57197,893622,Laptops,-1,Not Reported,False,,True,,Not Reported
215748,57197,893624,Desktops,-1,Not Reported,False,,True,,Not Reported
215779,57197,893637,Desktops,-1,Not Reported,True,20.0,False,,Not Reported
215780,57197,893637,Desktops,-1,Not Reported,False,,True,,Not Reported
215913,57197,893681,Laptops,-1,Not Reported,True,,False,,CITRIX SYSTEMS
215926,57198,894222,Desktops,-1,Not Reported,True,,False,,Not Reported
215923,57198,894221,Desktops,-1,Not Reported,True,3100.0,False,,Not Reported
216009,57202,894790,Desktops,-1,Not Reported,True,,False,,Not Reported
216013,57202,894791,Thin Clients,-1,Not Reported,True,1.0,False,,Not Reported
216022,57202,894794,Desktops,-1,Not Reported,True,55.0,False,,WINDOWS XP
216025,57202,894794,Laptops,-1,Not Reported,True,1.0,False,,Not Reported
216050,57202,894798,Desktops,-1,Not Reported,True,3.0,False,,Not Reported
216042,57202,894797,Desktops,-1,Not Reported,True,70.0,False,,Not Reported
216057,57202,894801,Desktops,-1,Not Reported,True,,False,,Not Reported
216067,57202,894804,Laptops,-1,Not Reported,True,,False,,Not Reported
216102,57203,894946,Desktops,-1,Not Reported,True,,False,,Not Reported
219181,57203,907678,Desktops,-1,Not Reported,False,,True,,Not Reported
216164,57204,895080,Thin Clients,-1,Not Reported,True,25.0,False,,LINUX
216165,57204,895080,Thin Clients,-1,Not Reported,False,,True,100.0,LINUX
216178,57204,895083,PC Blades,-1,Not Reported,True,32.0,False,,Not Reported
207537,57204,861579,Desktops,-1,Not Reported,True,,False,,Not Reported
211730,57208,878074,Desktops,-1,Not Reported,True,,False,,Not Reported
216475,57215,897123,Desktops,-1,Not Reported,True,,False,,Not Reported
216476,57215,897123,Desktops,-1,Not Reported,False,,True,,Not Reported
216508,57221,897379,Desktops,-1,Not Reported,True,10.0,False,,WINDOWS XP
216509,57221,897379,Desktops,-1,Not Reported,False,,True,1.0,WINDOWS XP
216595,57231,897535,Laptops,-1,Not Reported,True,10.0,False,,Not Reported
216597,57231,897536,Laptops,-1,Not Reported,True,,False,,Not Reported
217163,57242,900405,Thin Clients,-1,Not Reported,True,300.0,False,,WINDOWS CE
217170,57243,900415,Desktops,-1,Not Reported,True,,False,,Not Reported
217175,57246,900433,Desktops,-1,Not Reported,True,15.0,False,,WINDOWS XP
217176,57246,900433,Desktops,-1,Not Reported,True,10.0,False,,WINDOWS 98
217186,57249,900462,Desktops,-1,Not Reported,True,5.0,False,,WINDOWS XP
217213,57258,900542,Desktops,-1,Not Reported,True,200.0,False,,WINDOWS XP
217227,57261,900569,Laptops,-1,Not Reported,True,30.0,False,,WINDOWS XP
217238,57267,900602,Desktops,-1,Not Reported,True,,False,,Not Reported
217257,57274,900661,Laptops,-1,Not Reported,True,6.0,False,,WINDOWS 7
217263,57276,900668,Thin Clients,-1,Not Reported,True,20.0,False,,Not Reported
217260,57276,900668,Desktops,-1,Not Reported,True,30.0,False,,Not Reported
217271,57281,900690,Desktops,-1,Not Reported,True,,False,,Not Reported
217282,57287,900712,Desktops,-1,Not Reported,True,50.0,False,,Not Reported
217283,57287,900712,Laptops,-1,Not Reported,True,20.0,False,,Not Reported
217306,57296,900758,Desktops,-1,Not Reported,True,,False,,Not Reported
217320,57299,900834,Desktops,-1,Not Reported,True,7.0,False,,WINDOWS XP
217327,57301,900841,Desktops,-1,Not Reported,True,20.0,False,,WINDOWS XP
217345,57307,900894,Desktops,-1,Not Reported,True,48.0,False,,WINDOWS XP
217346,57307,900894,Desktops,-1,Not Reported,True,4.0,False,,WINDOWS 2003
217350,57308,900899,Desktops,-1,Not Reported,True,25.0,False,,WINDOWS XP
217369,57311,900933,Thin Clients,-1,Not Reported,True,50.0,False,,Not Reported
217394,57312,900994,Thin Clients,-1,Not Reported,True,10.0,False,,Not Reported
217420,57316,901018,Desktops,-1,Not Reported,True,61.0,False,,Not Reported
217421,57316,901018,Laptops,-1,Not Reported,True,7.0,False,,Not Reported
217443,57326,901091,Desktops,-1,Not Reported,True,,False,,Not Reported
217466,57332,901118,Desktops,-1,Not Reported,True,30.0,False,,Not Reported
217551,57353,901447,Desktops,-1,Not Reported,True,,False,,Not Reported
217552,57353,901447,Laptops,-1,Not Reported,True,,False,,Not Reported
217542,57350,901382,Desktops,-1,Not Reported,True,,False,,Not Reported
217559,57358,901499,Desktops,-1,Not Reported,True,30.0,False,,WINDOWS XP
217560,57358,901499,Laptops,-1,Not Reported,True,2.0,False,,WINDOWS XP
217573,57360,901506,Desktops,-1,Not Reported,True,,False,,Not Reported
217584,57367,901597,Desktops,-1,Not Reported,True,,False,,WINDOWS 7
217638,57376,901684,Desktops,-1,Not Reported,True,,False,,Not Reported
217647,57378,901700,Thin Clients,-1,Not Reported,True,900.0,False,,LINUX
217656,57378,901703,Desktops,-1,Not Reported,True,20.0,False,,Not Reported
217712,57385,901958,Thin Clients,-1,Not Reported,True,75.0,False,,Not Reported
217750,57385,901967,Laptops,-1,Not Reported,True,2.0,False,,Not Reported
217791,57390,902280,Desktops,-1,Not Reported,True,2.0,False,,WINDOWS 10
217792,57390,902280,Thin Clients,-1,Not Reported,True,111.0,False,,Not Reported
217793,57390,902280,Desktops,-1,Not Reported,True,90.0,False,,WINDOWS XP
217794,57390,902280,Desktops,-1,Not Reported,True,2.0,False,,VISTA
217811,57391,902317,Desktops,-1,Not Reported,True,,False,,Not Reported
217812,57391,902318,Desktops,-1,Not Reported,True,,False,,Not Reported
217785,57390,902280,Desktops,-1,Not Reported,True,8899.0,False,,WINDOWS 7
217788,57390,902280,Desktops,-1,Not Reported,True,65.0,False,,WINDOWS 8
217882,57393,902603,Desktops,-1,Not Reported,True,,False,,Not Reported
217895,57393,902607,Thin Clients,-1,Not Reported,True,1.0,False,,Not Reported
217915,57394,902801,Laptops,-1,Not Reported,True,21.0,False,,WINDOWS 7
218056,57397,903028,Desktops,-1,Not Reported,False,,True,,Not Reported
218062,57397,903030,Thin Clients,-1,Not Reported,False,,True,76.0,WINDOWS 7
218104,57406,903422,Desktops,-1,Not Reported,True,300.0,False,,Not Reported
218115,57415,903487,Desktops,-1,Not Reported,True,,False,,Not Reported
218169,57421,903588,Desktops,-1,Not Reported,True,1.0,False,,WINDOWS XP
218206,57436,903762,Thin Clients,-1,Not Reported,True,2.0,False,,Not Reported
218218,57442,903818,Thin Clients,-1,Not Reported,True,40.0,False,,Not Reported
212366,57445,880074,Desktops,-1,Not Reported,True,,False,,Not Reported
218259,57452,904049,Laptops,-1,Not Reported,False,,True,60.0,Not Reported
218273,57459,904112,Desktops,-1,Not Reported,True,100.0,False,,WINDOWS 98
218284,57461,904126,Thin Clients,-1,Not Reported,True,1.0,False,,Not Reported
218287,57466,904144,Desktops,-1,Not Reported,True,4.0,False,,WINDOWS 2000
218318,57480,904254,Desktops,-1,Not Reported,True,,False,,Not Reported
218351,57485,904287,Desktops,-1,Not Reported,True,450.0,False,,Not Reported
218352,57485,904287,Laptops,-1,Not Reported,True,150.0,False,,Not Reported
218353,57485,904287,Laptops,-1,Not Reported,False,,True,,Not Reported
219152,57485,907595,PC Blades,-1,Not Reported,True,40.0,False,,Not Reported
218328,57487,904269,Thin Clients,-1,Not Reported,True,2.0,False,,Not Reported
218371,57494,904464,Desktops,-1,Not Reported,True,,False,,Not Reported
218374,57500,904475,Desktops,-1,Not Reported,True,,False,,Not Reported
218433,57519,904675,Desktops,-1,Not Reported,True,20.0,False,,WINDOWS 7
218434,57519,904675,Laptops,-1,Not Reported,True,82.0,False,,WINDOWS XP
218457,57524,904712,PC Blades,-1,Not Reported,True,,False,,Not Reported
218507,57537,904911,Desktops,-1,Not Reported,True,,False,,Not Reported
218516,57538,904918,Desktops,-1,Not Reported,True,500.0,False,,WINDOWS 2000
218527,57541,905005,Desktops,-1,Not Reported,True,20.0,False,,WINDOWS 2003
218575,57555,905122,Thin Clients,-1,Not Reported,True,5.0,False,,MAGIC
218576,57556,905146,Desktops,-1,Not Reported,True,,False,,Not Reported
218577,57556,905146,Laptops,-1,Not Reported,True,,False,,Not Reported
218578,57557,905153,Desktops,-1,Not Reported,True,130.0,False,,WINDOWS XP
218600,57559,905219,Desktops,-1,Not Reported,True,,False,,Not Reported
218605,57563,905230,Desktops,-1,Not Reported,True,,False,,Not Reported
218606,57563,905230,Laptops,-1,Not Reported,True,,False,,Not Reported
218604,57564,905226,Desktops,-1,Not Reported,True,,False,,Not Reported
218639,57570,905327,Desktops,-1,Not Reported,True,,False,,Not Reported
218616,57567,905275,Desktops,-1,Not Reported,True,,False,,Not Reported
218617,57567,905275,Laptops,-1,Not Reported,True,,False,,Not Reported
218759,57581,906048,Thin Clients,-1,Not Reported,True,5.0,False,,Not Reported
218776,57582,906239,PC Blades,-1,Not Reported,True,,False,,Not Reported
218780,57582,906240,Desktops,-1,Not Reported,True,200.0,False,,WINDOWS XP
218781,57582,906240,Desktops,-1,Not Reported,False,,True,35.0,WINDOWS XP
218809,57582,906247,PC Blades,-1,Not Reported,True,,False,,Not Reported
218804,57582,906246,PC Blades,-1,Not Reported,True,,False,,Not Reported
218870,57590,906584,Laptops,-1,Not Reported,False,,True,,Not Reported
218878,57590,906587,Laptops,-1,Not Reported,False,,True,,Not Reported
218881,57590,906588,Laptops,-1,Not Reported,False,,True,,Not Reported
218884,57590,906589,Laptops,-1,Not Reported,False,,True,,Not Reported
218887,57590,906590,Laptops,-1,Not Reported,False,,True,,Not Reported
218889,57590,906591,Laptops,-1,Not Reported,False,,True,,Not Reported
218892,57590,906592,Desktops,-1,Not Reported,True,,False,,Not Reported
218895,57590,906593,Laptops,-1,Not Reported,False,,True,,Not Reported
218908,57592,906682,Thin Clients,-1,Not Reported,True,,False,,Not Reported
219032,57595,907150,Laptops,-1,Not Reported,False,,True,75.0,Not Reported
219072,57597,907301,Desktops,-1,Not Reported,False,,True,,Not Reported
219112,57607,907513,Desktops,-1,Not Reported,True,,False,,Not Reported
219113,57607,907513,Laptops,-1,Not Reported,True,,False,,Not Reported
219137,57616,907570,Desktops,-1,Not Reported,False,,True,400.0,Not Reported
219141,57616,907570,Thin Clients,-1,Not Reported,False,,True,250.0,Not Reported
219142,57616,907570,PC Blades,-1,Not Reported,True,139.0,False,,Not Reported
219139,57616,907570,Laptops,-1,Not Reported,False,,True,100.0,Not Reported
219162,57623,907615,Thin Clients,-1,Not Reported,True,1.0,False,,Not Reported
219170,57624,907642,Desktops,-1,Not Reported,True,,False,,Not Reported
219171,57624,907642,Laptops,-1,Not Reported,True,,False,,Not Reported
219176,57624,907644,Desktops,-1,Not Reported,True,,False,,Not Reported
219177,57624,907644,Laptops,-1,Not Reported,True,,False,,Not Reported
219178,57624,907645,Desktops,-1,Not Reported,True,,False,,Not Reported
219179,57624,907645,Laptops,-1,Not Reported,True,,False,,Not Reported
219196,57630,907714,Desktops,-1,Not Reported,True,50.0,False,,WINDOWS 2003
219197,57630,907714,Desktops,-1,Not Reported,True,100.0,False,,WINDOWS XP
219198,57630,907714,Laptops,-1,Not Reported,True,20.0,False,,WINDOWS XP
223377,57641,907790,Thin Clients,-1,Not Reported,False,,True,25.0,CITRIX SYSTEMS
223378,57641,907790,PC Blades,-1,Not Reported,True,4.0,False,,Not Reported
223379,57641,907790,PC Blades,-1,Not Reported,False,,True,2.0,Not Reported
219224,57643,907795,Desktops,-1,Not Reported,True,,False,,Not Reported
219272,57655,907976,Desktops,-1,Not Reported,True,,False,,Not Reported
219289,57655,907987,Desktops,-1,Not Reported,True,1.0,False,,WINDOWS 7
219292,57655,907987,Desktops,-1,Not Reported,True,5.0,False,,WINDOWS XP
219301,57655,907987,Laptops,-1,Not Reported,True,1.0,False,,WINDOWS 8
219315,57660,908189,Desktops,-1,Not Reported,True,,False,,Not Reported
219316,57660,908189,Laptops,-1,Not Reported,True,,False,,Not Reported
219317,57660,908190,Desktops,-1,Not Reported,True,,False,,Not Reported
219318,57660,908190,Laptops,-1,Not Reported,True,,False,,Not Reported
219319,57660,908191,Desktops,-1,Not Reported,True,,False,,Not Reported
219320,57660,908191,Laptops,-1,Not Reported,True,,False,,Not Reported
219322,57660,908193,Desktops,-1,Not Reported,True,,False,,Not Reported
219323,57660,908193,Laptops,-1,Not Reported,True,,False,,Not Reported
219324,57660,908194,Desktops,-1,Not Reported,True,,False,,Not Reported
219325,57660,908194,Laptops,-1,Not Reported,True,,False,,Not Reported
219337,57661,908254,Thin Clients,-1,Not Reported,True,23.0,False,,Not Reported
219362,57672,908428,Desktops,-1,Not Reported,True,60.0,False,,WINDOWS XP
219363,57672,908428,Desktops,-1,Not Reported,True,10.0,False,,WINDOWS 2000
219364,57672,908428,Desktops,-1,Not Reported,True,5.0,False,,WINDOWS NT
219391,57678,908500,Desktops,-1,Not Reported,True,,False,,Not Reported
219414,57697,908570,Thin Clients,-1,Not Reported,False,,True,80.0,Not Reported
219453,57707,908694,PC Blades,-1,Not Reported,True,,False,,Not Reported
219528,57725,908974,Desktops,-1,Not Reported,True,21.0,False,,Not Reported
219526,57724,908965,Desktops,-1,Not Reported,True,,False,,Not Reported
219542,57733,909015,Desktops,-1,Not Reported,True,110.0,False,,Not Reported
219543,57733,909015,Laptops,-1,Not Reported,True,15.0,False,,Not Reported
219548,57737,909045,Desktops,-1,Not Reported,True,4492.0,False,,Not Reported
219580,57751,909363,Desktops,-1,Not Reported,True,100.0,False,,WINDOWS 10
219639,57759,909532,Desktops,-1,Not Reported,True,,False,,Not Reported
219871,58432,909716,Desktops,-1,Not Reported,True,,False,,Not Reported
219872,58432,909716,Laptops,-1,Not Reported,True,,False,,Not Reported
223254,58432,940108,Desktops,-1,Not Reported,True,,False,,Not Reported
223256,58432,940109,Laptops,-1,Not Reported,True,,False,,Not Reported
223263,58432,940116,Laptops,-1,Not Reported,True,,False,,Not Reported
220107,58434,911318,Desktops,-1,Not Reported,True,,False,,Not Reported
220108,58434,911319,Desktops,-1,Not Reported,True,,False,,Not Reported
220109,58434,911319,Laptops,-1,Not Reported,True,,False,,Not Reported
220126,58434,911327,Thin Clients,-1,Not Reported,True,35.0,False,,Not Reported
220104,58434,911316,Desktops,-1,Not Reported,True,,False,,Not Reported
220169,58434,911348,Desktops,-1,Not Reported,True,,False,,Not Reported
220170,58434,911348,Laptops,-1,Not Reported,True,,False,,Not Reported
220196,58434,911362,Desktops,-1,Not Reported,True,,False,,Not Reported
220245,58434,911385,Desktops,-1,Not Reported,True,,False,,Not Reported
220266,58434,911396,Desktops,-1,Not Reported,True,,False,,Not Reported
220267,58434,911396,Laptops,-1,Not Reported,True,,False,,Not Reported
220268,58434,911397,Desktops,-1,Not Reported,True,,False,,Not Reported
220269,58434,911397,Laptops,-1,Not Reported,True,,False,,Not Reported
220311,58434,911415,PC Blades,-1,Not Reported,True,,False,,Not Reported
220363,58434,911439,Desktops,-1,Not Reported,True,,False,,Not Reported
220393,58434,911454,Desktops,-1,Not Reported,True,,False,,Not Reported
220388,58434,911451,Desktops,-1,Not Reported,True,,False,,Not Reported
220389,58434,911451,Laptops,-1,Not Reported,True,,False,,Not Reported
220390,58434,911452,Desktops,-1,Not Reported,True,,False,,Not Reported
220414,58434,911464,PC Blades,-1,Not Reported,True,,False,,Not Reported
220466,58440,912452,Desktops,-1,Not Reported,True,,False,,WINDOWS XP
220467,58440,912452,Laptops,-1,Not Reported,True,,False,,WINDOWS XP
