Id,SurveyId,HAEntityId,ComponentId,Component,ComponentOther,Perc,Type
273529,57169,891068,1135,Pre-Registration,,,Consumer Active
273530,57169,891068,1137,Bill Payment,,,Consumer Active
273531,57169,891068,1139,Personal Health Record (PHR),,,Consumer Active
273535,57170,891072,1136,Scheduling,,,Consumer Active
273536,57170,891072,1139,Personal Health Record (PHR),,,Consumer Active
284845,57170,891072,1129,For Electronic Signatures,,1-25%,Active
284846,57170,891072,1128,For Entering Orders,,1-25%,Active
284847,57170,891072,1127,For Retrieving Diagnostic Results,,76-100%,Active
284864,57171,891077,1139,Personal Health Record (PHR),,,Consumer Active
284852,57171,891078,1139,Personal Health Record (PHR),,,Consumer Active
273539,57172,891096,1137,Bill Payment,,,Consumer Active
278377,57174,891109,1130,For Clinical Documentation Charting,,76-100%,Active
278378,57174,891109,1128,For Entering Orders,,26-50%,Active
278379,57174,891109,1127,For Retrieving Diagnostic Results,,26-50%,Active
278382,57174,891109,1139,Personal Health Record (PHR),,,Consumer Active
278383,57174,891109,1138,Access to Diagnostic Tests,,,Consumer Active
278384,57174,891109,1137,Bill Payment,,,Consumer Active
273548,57175,891115,1127,For Retrieving Diagnostic Results,,76-100%,Active
273549,57175,891115,1128,For Entering Orders,,76-100%,Active
273550,57175,891115,1129,For Electronic Signatures,,76-100%,Active
273551,57175,891115,1130,For Clinical Documentation Charting,,76-100%,Active
273552,57175,891115,1135,Pre-Registration,,,Consumer Active
273553,57175,891115,1136,Scheduling,,,Consumer Active
273554,57175,891115,1137,Bill Payment,,,Consumer Active
273555,57175,891115,1138,Access to Diagnostic Tests,,,Consumer Active
273556,57175,891115,1139,Personal Health Record (PHR),,,Consumer Active
273557,57175,891116,1127,For Retrieving Diagnostic Results,,76-100%,Active
273558,57175,891116,1128,For Entering Orders,,76-100%,Active
273559,57175,891116,1129,For Electronic Signatures,,76-100%,Active
273560,57175,891116,1130,For Clinical Documentation Charting,,76-100%,Active
273561,57175,891116,1135,Pre-Registration,,,Consumer Active
273562,57175,891116,1136,Scheduling,,,Consumer Active
273563,57175,891116,1137,Bill Payment,,,Consumer Active
273564,57175,891116,1138,Access to Diagnostic Tests,,,Consumer Active
273565,57175,891116,1139,Personal Health Record (PHR),,,Consumer Active
273566,57175,891117,1127,For Retrieving Diagnostic Results,,76-100%,Active
273567,57175,891117,1128,For Entering Orders,,76-100%,Active
273568,57175,891117,1129,For Electronic Signatures,,76-100%,Active
273569,57175,891117,1130,For Clinical Documentation Charting,,76-100%,Active
273570,57175,891117,1135,Pre-Registration,,,Consumer Active
273571,57175,891117,1136,Scheduling,,,Consumer Active
273572,57175,891117,1137,Bill Payment,,,Consumer Active
273573,57175,891117,1138,Access to Diagnostic Tests,,,Consumer Active
273574,57175,891117,1139,Personal Health Record (PHR),,,Consumer Active
273575,57175,891118,1127,For Retrieving Diagnostic Results,,76-100%,Active
273576,57175,891118,1128,For Entering Orders,,76-100%,Active
273577,57175,891118,1129,For Electronic Signatures,,76-100%,Active
273578,57175,891118,1130,For Clinical Documentation Charting,,76-100%,Active
273579,57175,891118,1135,Pre-Registration,,,Consumer Active
273580,57175,891118,1136,Scheduling,,,Consumer Active
273581,57175,891118,1137,Bill Payment,,,Consumer Active
273582,57175,891118,1138,Access to Diagnostic Tests,,,Consumer Active
273583,57175,891118,1139,Personal Health Record (PHR),,,Consumer Active
273584,57175,891119,1127,For Retrieving Diagnostic Results,,76-100%,Active
273585,57175,891119,1128,For Entering Orders,,76-100%,Active
273586,57175,891119,1129,For Electronic Signatures,,76-100%,Active
273587,57175,891119,1130,For Clinical Documentation Charting,,76-100%,Active
273588,57175,891119,1135,Pre-Registration,,,Consumer Active
273589,57175,891119,1136,Scheduling,,,Consumer Active
273590,57175,891119,1137,Bill Payment,,,Consumer Active
273591,57175,891119,1138,Access to Diagnostic Tests,,,Consumer Active
273592,57175,891119,1139,Personal Health Record (PHR),,,Consumer Active
273593,57175,891120,1127,For Retrieving Diagnostic Results,,76-100%,Active
273594,57175,891120,1128,For Entering Orders,,76-100%,Active
273595,57175,891120,1129,For Electronic Signatures,,76-100%,Active
273596,57175,891120,1130,For Clinical Documentation Charting,,76-100%,Active
273597,57175,891120,1135,Pre-Registration,,,Consumer Active
273598,57175,891120,1136,Scheduling,,,Consumer Active
273599,57175,891120,1137,Bill Payment,,,Consumer Active
273600,57175,891120,1138,Access to Diagnostic Tests,,,Consumer Active
273601,57175,891120,1139,Personal Health Record (PHR),,,Consumer Active
273602,57175,891121,1127,For Retrieving Diagnostic Results,,76-100%,Active
273603,57175,891121,1128,For Entering Orders,,76-100%,Active
273604,57175,891121,1129,For Electronic Signatures,,76-100%,Active
273605,57175,891121,1130,For Clinical Documentation Charting,,76-100%,Active
273606,57175,891121,1135,Pre-Registration,,,Consumer Active
273607,57175,891121,1136,Scheduling,,,Consumer Active
273608,57175,891121,1137,Bill Payment,,,Consumer Active
273609,57175,891121,1138,Access to Diagnostic Tests,,,Consumer Active
273610,57175,891121,1139,Personal Health Record (PHR),,,Consumer Active
273611,57175,891122,1127,For Retrieving Diagnostic Results,,76-100%,Active
273612,57175,891122,1128,For Entering Orders,,76-100%,Active
273613,57175,891122,1129,For Electronic Signatures,,76-100%,Active
273614,57175,891122,1130,For Clinical Documentation Charting,,76-100%,Active
273615,57175,891122,1135,Pre-Registration,,,Consumer Active
273616,57175,891122,1136,Scheduling,,,Consumer Active
273617,57175,891122,1137,Bill Payment,,,Consumer Active
273618,57175,891122,1138,Access to Diagnostic Tests,,,Consumer Active
273619,57175,891122,1139,Personal Health Record (PHR),,,Consumer Active
273620,57175,891123,1127,For Retrieving Diagnostic Results,,76-100%,Active
273621,57175,891123,1128,For Entering Orders,,76-100%,Active
273622,57175,891123,1129,For Electronic Signatures,,76-100%,Active
273623,57175,891123,1130,For Clinical Documentation Charting,,76-100%,Active
273624,57175,891123,1135,Pre-Registration,,,Consumer Active
273625,57175,891123,1136,Scheduling,,,Consumer Active
273626,57175,891123,1137,Bill Payment,,,Consumer Active
273627,57175,891123,1138,Access to Diagnostic Tests,,,Consumer Active
273628,57175,891123,1139,Personal Health Record (PHR),,,Consumer Active
273629,57175,891124,1127,For Retrieving Diagnostic Results,,76-100%,Active
273630,57175,891124,1128,For Entering Orders,,76-100%,Active
273631,57175,891124,1129,For Electronic Signatures,,76-100%,Active
273632,57175,891124,1130,For Clinical Documentation Charting,,76-100%,Active
273633,57175,891124,1135,Pre-Registration,,,Consumer Active
273634,57175,891124,1136,Scheduling,,,Consumer Active
273635,57175,891124,1137,Bill Payment,,,Consumer Active
273636,57175,891124,1138,Access to Diagnostic Tests,,,Consumer Active
273637,57175,891124,1139,Personal Health Record (PHR),,,Consumer Active
273638,57175,891125,1127,For Retrieving Diagnostic Results,,76-100%,Active
273639,57175,891125,1128,For Entering Orders,,76-100%,Active
273640,57175,891125,1129,For Electronic Signatures,,76-100%,Active
273641,57175,891125,1130,For Clinical Documentation Charting,,76-100%,Active
273642,57175,891125,1135,Pre-Registration,,,Consumer Active
273643,57175,891125,1136,Scheduling,,,Consumer Active
273644,57175,891125,1137,Bill Payment,,,Consumer Active
273645,57175,891125,1138,Access to Diagnostic Tests,,,Consumer Active
273646,57175,891125,1139,Personal Health Record (PHR),,,Consumer Active
273647,57175,891126,1127,For Retrieving Diagnostic Results,,76-100%,Active
273648,57175,891126,1128,For Entering Orders,,76-100%,Active
273649,57175,891126,1129,For Electronic Signatures,,76-100%,Active
273650,57175,891126,1130,For Clinical Documentation Charting,,76-100%,Active
273651,57175,891126,1135,Pre-Registration,,,Consumer Active
273652,57175,891126,1136,Scheduling,,,Consumer Active
273653,57175,891126,1137,Bill Payment,,,Consumer Active
273654,57175,891126,1138,Access to Diagnostic Tests,,,Consumer Active
273655,57175,891126,1139,Personal Health Record (PHR),,,Consumer Active
273656,57175,891127,1127,For Retrieving Diagnostic Results,,76-100%,Active
273657,57175,891127,1128,For Entering Orders,,76-100%,Active
273658,57175,891127,1129,For Electronic Signatures,,76-100%,Active
273659,57175,891127,1130,For Clinical Documentation Charting,,76-100%,Active
273660,57175,891127,1135,Pre-Registration,,,Consumer Active
273661,57175,891127,1136,Scheduling,,,Consumer Active
273662,57175,891127,1137,Bill Payment,,,Consumer Active
273663,57175,891127,1138,Access to Diagnostic Tests,,,Consumer Active
273664,57175,891127,1139,Personal Health Record (PHR),,,Consumer Active
273665,57175,891129,1127,For Retrieving Diagnostic Results,,76-100%,Active
273666,57175,891129,1128,For Entering Orders,,76-100%,Active
273667,57175,891129,1129,For Electronic Signatures,,76-100%,Active
273668,57175,891129,1130,For Clinical Documentation Charting,,76-100%,Active
273669,57175,891129,1135,Pre-Registration,,,Consumer Active
273670,57175,891129,1136,Scheduling,,,Consumer Active
273671,57175,891129,1137,Bill Payment,,,Consumer Active
273672,57175,891129,1138,Access to Diagnostic Tests,,,Consumer Active
273673,57175,891129,1139,Personal Health Record (PHR),,,Consumer Active
273674,57175,891130,1127,For Retrieving Diagnostic Results,,76-100%,Active
273675,57175,891130,1128,For Entering Orders,,76-100%,Active
273676,57175,891130,1129,For Electronic Signatures,,76-100%,Active
273677,57175,891130,1130,For Clinical Documentation Charting,,76-100%,Active
273678,57175,891130,1135,Pre-Registration,,,Consumer Active
273679,57175,891130,1136,Scheduling,,,Consumer Active
273680,57175,891130,1137,Bill Payment,,,Consumer Active
273681,57175,891130,1138,Access to Diagnostic Tests,,,Consumer Active
273682,57175,891130,1139,Personal Health Record (PHR),,,Consumer Active
273683,57175,891131,1127,For Retrieving Diagnostic Results,,76-100%,Active
273684,57175,891131,1128,For Entering Orders,,76-100%,Active
273685,57175,891131,1129,For Electronic Signatures,,76-100%,Active
273686,57175,891131,1130,For Clinical Documentation Charting,,76-100%,Active
273687,57175,891131,1135,Pre-Registration,,,Consumer Active
273688,57175,891131,1136,Scheduling,,,Consumer Active
273689,57175,891131,1137,Bill Payment,,,Consumer Active
273690,57175,891131,1138,Access to Diagnostic Tests,,,Consumer Active
273691,57175,891131,1139,Personal Health Record (PHR),,,Consumer Active
273692,57175,891132,1127,For Retrieving Diagnostic Results,,76-100%,Active
273693,57175,891132,1128,For Entering Orders,,76-100%,Active
273694,57175,891132,1129,For Electronic Signatures,,76-100%,Active
273695,57175,891132,1130,For Clinical Documentation Charting,,76-100%,Active
273696,57175,891132,1135,Pre-Registration,,,Consumer Active
273697,57175,891132,1136,Scheduling,,,Consumer Active
273698,57175,891132,1137,Bill Payment,,,Consumer Active
273699,57175,891132,1138,Access to Diagnostic Tests,,,Consumer Active
273700,57175,891132,1139,Personal Health Record (PHR),,,Consumer Active
273701,57175,891133,1127,For Retrieving Diagnostic Results,,76-100%,Active
273702,57175,891133,1128,For Entering Orders,,76-100%,Active
273703,57175,891133,1129,For Electronic Signatures,,76-100%,Active
273704,57175,891133,1130,For Clinical Documentation Charting,,76-100%,Active
273705,57175,891133,1135,Pre-Registration,,,Consumer Active
273706,57175,891133,1136,Scheduling,,,Consumer Active
273707,57175,891133,1137,Bill Payment,,,Consumer Active
273708,57175,891133,1138,Access to Diagnostic Tests,,,Consumer Active
273709,57175,891133,1139,Personal Health Record (PHR),,,Consumer Active
273710,57175,891134,1127,For Retrieving Diagnostic Results,,76-100%,Active
273711,57175,891134,1128,For Entering Orders,,76-100%,Active
273712,57175,891134,1129,For Electronic Signatures,,76-100%,Active
273713,57175,891134,1130,For Clinical Documentation Charting,,76-100%,Active
273714,57175,891134,1135,Pre-Registration,,,Consumer Active
273715,57175,891134,1136,Scheduling,,,Consumer Active
273716,57175,891134,1137,Bill Payment,,,Consumer Active
273717,57175,891134,1138,Access to Diagnostic Tests,,,Consumer Active
273718,57175,891134,1139,Personal Health Record (PHR),,,Consumer Active
273719,57175,891135,1127,For Retrieving Diagnostic Results,,76-100%,Active
273720,57175,891135,1128,For Entering Orders,,76-100%,Active
273721,57175,891135,1129,For Electronic Signatures,,76-100%,Active
273722,57175,891135,1130,For Clinical Documentation Charting,,76-100%,Active
273723,57175,891135,1135,Pre-Registration,,,Consumer Active
273724,57175,891135,1136,Scheduling,,,Consumer Active
273725,57175,891135,1137,Bill Payment,,,Consumer Active
273726,57175,891135,1138,Access to Diagnostic Tests,,,Consumer Active
273727,57175,891135,1139,Personal Health Record (PHR),,,Consumer Active
273728,57175,891136,1127,For Retrieving Diagnostic Results,,76-100%,Active
273729,57175,891136,1128,For Entering Orders,,76-100%,Active
273730,57175,891136,1129,For Electronic Signatures,,76-100%,Active
273731,57175,891136,1130,For Clinical Documentation Charting,,76-100%,Active
273732,57175,891136,1135,Pre-Registration,,,Consumer Active
273733,57175,891136,1136,Scheduling,,,Consumer Active
273734,57175,891136,1137,Bill Payment,,,Consumer Active
273735,57175,891136,1138,Access to Diagnostic Tests,,,Consumer Active
273736,57175,891136,1139,Personal Health Record (PHR),,,Consumer Active
273737,57175,891137,1127,For Retrieving Diagnostic Results,,76-100%,Active
273738,57175,891137,1128,For Entering Orders,,76-100%,Active
273739,57175,891137,1129,For Electronic Signatures,,76-100%,Active
273740,57175,891137,1130,For Clinical Documentation Charting,,76-100%,Active
273741,57175,891137,1135,Pre-Registration,,,Consumer Active
273742,57175,891137,1136,Scheduling,,,Consumer Active
273743,57175,891137,1137,Bill Payment,,,Consumer Active
273744,57175,891137,1138,Access to Diagnostic Tests,,,Consumer Active
273745,57175,891137,1139,Personal Health Record (PHR),,,Consumer Active
273746,57175,891138,1127,For Retrieving Diagnostic Results,,76-100%,Active
273747,57175,891138,1128,For Entering Orders,,76-100%,Active
273748,57175,891138,1129,For Electronic Signatures,,76-100%,Active
273749,57175,891138,1130,For Clinical Documentation Charting,,76-100%,Active
273750,57175,891138,1135,Pre-Registration,,,Consumer Active
273751,57175,891138,1136,Scheduling,,,Consumer Active
273752,57175,891138,1137,Bill Payment,,,Consumer Active
273753,57175,891138,1138,Access to Diagnostic Tests,,,Consumer Active
273754,57175,891138,1139,Personal Health Record (PHR),,,Consumer Active
273755,57175,891139,1127,For Retrieving Diagnostic Results,,76-100%,Active
273756,57175,891139,1128,For Entering Orders,,76-100%,Active
273757,57175,891139,1129,For Electronic Signatures,,76-100%,Active
273758,57175,891139,1130,For Clinical Documentation Charting,,76-100%,Active
273759,57175,891139,1135,Pre-Registration,,,Consumer Active
273760,57175,891139,1136,Scheduling,,,Consumer Active
273761,57175,891139,1137,Bill Payment,,,Consumer Active
273762,57175,891139,1138,Access to Diagnostic Tests,,,Consumer Active
273763,57175,891139,1139,Personal Health Record (PHR),,,Consumer Active
273764,57175,891140,1127,For Retrieving Diagnostic Results,,76-100%,Active
273765,57175,891140,1128,For Entering Orders,,76-100%,Active
273766,57175,891140,1129,For Electronic Signatures,,76-100%,Active
273767,57175,891140,1130,For Clinical Documentation Charting,,76-100%,Active
273768,57175,891140,1135,Pre-Registration,,,Consumer Active
273769,57175,891140,1136,Scheduling,,,Consumer Active
273770,57175,891140,1137,Bill Payment,,,Consumer Active
273771,57175,891140,1138,Access to Diagnostic Tests,,,Consumer Active
